msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
SAbcP7i0rDbAEGMRu6KRCJ/+DggQDB2yyy3ZAfWZMBQ=,36,30,180,180,1,20170324,20170423,0
7tbP/rqXuURlXy4Uy2Q8HOjZ8lL5AepmyoN80sHMV2c=,41,30,149,149,1,20170331,20170430,0
kfr78kKQ3OXqCoLLDeJqTcX7sdw//Iy34vOW6AUgz8k=,41,30,149,149,1,20150125,20180329,0
K86oAK7Q2l0wb8J5Pmimla0WMHTVtJ5w0Pl25hQ/MXs=,13,410,1788,1788,0,20160413,20170528,0
zmVxLTEyP31XVpy6836vTRpd+BZABweCTucMpIqHFYA=,41,30,129,129,1,20151130,20180909,0
sSbmL+P5OR/aQ26iTcDRv3JgcwE0Z4EE8t/fJY6QJj4=,32,195,894,894,0,20161113,20170530,0
DFlaINMUwseCGji1m6nZICtMuQT+s3mXBNt/8qd/VxE=,39,30,149,149,1,20170228,20170406,0
nJOW6mFPJJCZp1eM1gtliPNJusb1j6exbYRPlHDaBVw=,38,410,1788,1788,0,20170208,20180325,0
FtgGwRUKoaW8j7R0bDnuCZCPB9Haf1J5h1UHeNT8/qI=,34,30,149,149,1,20170331,20170430,0
yPymieVgJsIhiOyE5RXd/4IP0OuBf3nC6RuiUhgPkZM=,32,90,298,298,0,20170306,20170604,0
mzLMTDVkq4XqXDT9QjLCndp5BvFeSHZbPAMabtM0E5g=,41,30,99,99,1,20170311,20170411,0
6YtyKPYg645OZkvdMMAV4dFKmfZwWqmEllU550lKmOE=,41,30,149,149,1,20170331,20170430,0
72pc98qCffLhmu2GBoUc0Qn55gXrPXMAmOQyHc1nLfA=,41,30,99,99,1,20170317,20170417,0
6k+VZwvoeZGXqPtZWF9YRnw75IefG9KiRRHd99Rg04o=,36,30,180,180,1,20170301,20170411,0
EbDw8TwzxGOSgEemlJG5Z4lAENce7N5QvXGj799BBJc=,28,60,300,300,0,20170202,20170403,0
ju5mIcznzAAjceg8U1Je2baBv+hyXQWE+NI4xwzDblU=,41,30,129,129,1,20170225,20170518,0
KuiAwaG8Z2FrANcc4ALRILav7GYoyuwtMctx5mF1oKM=,30,30,100,100,1,20170324,20170424,0
7fIXG1IOef9a20JACCd9UqOeWiJhmk038EoXWS+Zc5M=,40,30,149,149,1,20170303,20170402,0
s8pSdkgRoggekRI16kCBQGzKXcf0q3+wykmLOtRfork=,36,30,180,180,0,20170320,20170419,0
KIGWcmqg1o4EQf1Rpu28TxXPPYGj/AcI1VZpEvr84Z4=,36,30,180,180,1,20170330,20170430,0
pldBtRkgkMT7YWmCalut4czZ5a5CYxePjCujY+8WEfQ=,38,30,149,149,0,20170315,20170414,0
fdyzt6xFi+47Qt1JaH+e++52+rtoyZa1m2x7jdJRnRM=,40,30,149,149,1,20170328,20170427,0
sGmGJbVt/0I2E1UQ6x6DnO1eAyho1SehcoRHh/WCTxk=,41,30,149,149,1,20150710,20170411,0
URz/oEeqK+9S1qKaPlg4xzb5eSi9uKnPncoubr7/QFk=,41,30,149,149,1,20170313,20170313,1
XUGT41MQIKNlYJilrH1ak5XbnOTkX3z+M/kBqgmCg6o=,41,30,99,99,1,20170311,20170411,0
80KC75MzbBO6NQUic5WR74Hp1NOS3MT/LLVpyeysOic=,32,410,1788,1788,0,20161121,20180108,0
UzZmO1KQ9H3lA6sjtLGJTdn2bCsYN9uW2gnewkARjfo=,39,30,149,149,1,20170228,20170417,0
s+GQLQbTYI1uUG/KF1AvvBFm8ra9yUYYFXvWGcgL3Yg=,31,30,149,149,1,20170331,20170430,0
l0gg7RQaKPjE8XJZIPAzcalvJXFy7zuiJoe2lyfXQfE=,41,30,99,99,1,20170326,20170426,0
26iZkFehzZ9OpXUWPTq1K1YyXj3q8wWD4qJKhBMo2aE=,41,30,149,149,1,20170311,20170412,0
fYeloF29AD8mNw15IYY41jgvTWRAJn2UIP5XjMdTdvA=,38,90,477,477,0,20170206,20170507,0
wcdpV+YsfQchZYgpInx2/+ThDukggFUDIxH1V3mbVKU=,40,30,149,149,1,20170315,20170419,0
XXUvoknh4vConqYVSpyM5Ryd+kg7ZloNWWUsx+l1ly8=,41,30,100,100,1,20170317,20170417,0
6DtnFb8WX4te7wnJk2ACU2dQJoPBAfTPHth/cmvUteA=,41,30,149,149,1,20170306,20170406,0
1b8bhrTpeYCquGjX4E/YZRiCw6PB7L3GnXfkW7qsAc0=,32,395,1599,1599,0,20160704,20170804,0
rdzxyHbMelvgf0dfValiNziVDPXPck8cuVE3IvlsH4U=,41,30,129,129,1,20170314,20170414,0
NHGxpBkmC36gRH1+yHT9NhLoWdl3pnF/zyXsI5lJ53o=,32,410,1788,1788,0,20160714,20170831,0
OaE/KYqF2BCcJhtUvJBDTH7VP4a3bh7biQbZbMClWX4=,36,30,180,180,0,20170311,20170410,0
rf3yDN9cPf7Xmq9JkhM4NzOzDRbUlg9hAbdYAMY8qM0=,41,30,149,149,1,20170311,20170411,0
lQTyM2x7DLtkjuttRNDibrFpk7Wtr7F/Z/QPQE9oIGk=,41,30,149,149,1,20151007,20170621,0
t62ApS+fUkI0gzYhLqpyHV9XJIND/M+tpjVOh1myQaQ=,22,395,1599,1599,0,20160904,20171009,0
njJL8/MZTr1uKf7Xc2CvH4PkdFo0OGG6Pwi/ur4Hiik=,33,30,149,149,1,20170331,20170430,0
svEa7tgKsRcFZbtE5ZHzabDDIPldOet6f2TeZgCmDno=,41,30,129,129,1,20170316,20170417,0
MVENu0sF5ubPZfWGWGDY//sL1CZjTyj8xvF360w5NpI=,41,30,99,99,1,20170302,20170402,0
RS+SjT+zY/3qbmfMClFRFza6czJ5B648WwbbkPOcNcg=,38,30,149,149,0,20170308,20170407,0
gAkmpKaUyvm3DcmlM/xZXVUAdZ28qRELPg0GmKqB5gU=,39,30,149,149,1,20170228,20170418,0
U2ZInP6eeF6Cb56RdMB1fRAXro7OcrO9nQrjlCN/8as=,41,30,149,149,1,20170319,20170419,0
haJiKIeHNa3rRBsbyPs5tdslP+RS3SEhpR+z/quD3Cw=,38,30,149,149,0,20170329,20170428,0
dR6qvVPu7xU55tzB+rJ3l2Q2LUNwuReXUNGueioFXYo=,39,30,149,149,1,20170228,20170404,0
9a2JJ3To6YosM//UJVy8OxYN6pKlaW6oHVVWEwJQsYI=,41,30,99,99,1,20170321,20170421,0
0WBT2eiPsS6/iuvWEGpSOPO+avX3N+bUrdyflaQqanE=,41,30,99,99,1,20170301,20170401,0
XhOYXi0EMioqq0NxsvPBjqjOYsygoex9UcbqsbW6/WQ=,39,30,149,149,1,20170331,20170529,0
k5GtHpwqRrgDGraBsJON/iJ1GPUCarD3k2uKsZMD4Cc=,41,30,149,149,1,20170305,20170405,0
k/yOfLKLDJ+M7j8mylxRtDuvr4Os9Qt1pnTdfWrhNI8=,40,30,149,149,1,20170315,20170417,0
Lrx3SDXW1Rrz5/9yDQl7XgHBonOgUZ8GvXJ9k2k+PLw=,41,30,149,149,1,20150925,20200127,0
WwDBeyHSLdQ5KlQHvQuLHv1v0HRJe6p9i3FovdeQJTE=,41,30,99,99,1,20170305,20170405,0
5XCT0O5SmGev1b5XbOprTk2nX8CFq7DojI8OlRcz1MI=,38,30,149,149,0,20170323,20170422,0
RESLcmhnbUigKmdCMDOG+fqirXern7p6SNy+jnuKEeU=,41,30,149,149,1,20170322,20170422,0
b7DnAkOmA5+MW6oNmoX5DiflQwY0UvxrfofmFVr00rk=,40,30,149,149,1,20170310,20170409,0
DGovnJshYURtIn7HqC08gD/dxdvNpT3NVWvft4yzT9A=,34,30,149,149,1,20170331,20170430,0
jCzyVqRIQ26qjT6yENx76hZz35IuX/d5jMjDctbvQj0=,41,30,99,99,1,20170305,20170405,0
5w7WcIf4v2Gpx5OnWv0peEgepE+vfa/SkE8junxiQok=,38,365,1299,1299,0,20161104,20171104,0
UXnBynkHS0SOPKRnPkPjxmWti1lqGT8oUeMLLh+d93E=,40,30,149,149,1,20170308,20170407,0
OHCZGCJ6pSfwxnUhsnBt+1/ONL/Wl2lIyhl0iPP+ta8=,32,180,536,536,0,20170314,20170919,0
x/beWbyjgQHWELN8nw/q/rFZ22gqOEswPGh1qRqgs0Q=,32,195,894,894,0,20170308,20170922,0
Tej1+vQwUHX4tH47c2G1ZI0+YNHoSC8eOy9fYkJ8bBE=,39,30,149,149,1,20170331,20170521,0
MtustIkmPjB6MFLu0eAo3MeXNPaCkHb7o8/dLiVmMXU=,41,30,99,99,1,20170305,20170405,0
MOpDiTNuW2cvXAcCKB/eNFRsfubBcSYmwYPPa/m0Hq8=,41,30,149,149,1,20170325,20170425,0
r5UNWThx5RowY4Juo3UfsqBj8bnzjL3HS2SlddZrj1o=,38,30,149,149,0,20170301,20170331,0
iN3D2WDs9Vd66d4Xnu4xHTQwJ8wkiFqdq5L8b1uhyh8=,36,30,180,180,0,20170322,20170421,0
DDZA4AChd9CK7qfddmMB1V7x9ZLX9WqRjHuz7ow7Y8k=,37,30,149,149,1,20170316,20170415,0
wQQgLp4EnSoMAq7LgizECBT1HfZugsZRAq7fzPdWd+4=,27,30,149,149,1,20170309,20170408,0
1ogDTr42opMBJRyLZpubNfVtwWY7MZS9NaYd2UaA34Q=,41,30,99,99,1,20170318,20170418,0
OVI4EPtytRCXPcTtFLJkD+V0JkWi6MsO0dtdYzTlhxA=,40,30,149,149,1,20170319,20170418,0
ZBrVvwRpZZXxBNIMQ2LwVLDFgKJUefG0uIU5tP9DQGI=,41,30,99,99,1,20170331,20170430,0
ckaAONin4QGMbQuhcx/XmqFRgmdBeINeKgHOUTN01Bk=,41,30,99,99,1,20170313,20170413,0
rZ2ssCXDoEYUK/QpFXSovUXwK+GjWz0GgaQ0eKp7yXM=,41,30,99,99,1,20170331,20170430,0
9EJwWlAXkXvRjrvU1OskAgJKSTyKAHPJe8SwH0CwhzA=,41,30,99,99,1,20170320,20170420,0
dXI68+pKp3aAbP0Mp0qaCM8Vf2HuJnmoPPKmY75H6ts=,39,30,149,149,1,20170331,20170502,0
c75KBgiqORGZ5VMZceh8P2vbXZ5I8Vfb5ufg9SiJv1E=,41,30,100,100,1,20170303,20170402,0
CYG75aNLOPq2+Ql36XUH1xjSOCuarbnJVedYsOBB5Aw=,38,30,149,149,0,20170305,20170404,0
ao4P8pxbd4L4pyAKnu5ZHoWBU0vs2Ot1/91DKLv/ypo=,32,410,1788,1788,0,20170108,20180225,0
wAXZEW+umHyOpBQ81nTH5rn+l04/+vyp3nWHGjq/m9E=,41,30,149,149,1,20170323,20170423,0
/rtL9eP9NqiPLZDUu7TP6XBpxjBNQKIfKJAz7YKhUb0=,38,365,1299,1299,0,20161114,20171114,0
WAF2LJLTt3MOHJ00YULpjdhDglE6OIAijFQgoBuK9Pc=,41,30,129,129,1,20170301,20170301,1
wNg428G/ihII0PLL1gStCP/XUmeeVpn7LX9At+TjN9s=,41,30,149,149,1,20170323,20170423,0
flj88Wf+DoUu6uEHRhaQzUuauiVowZv1MaIgR/bOKek=,41,30,99,99,1,20170318,20170418,0
87XMYy5w3DCDzTVGozUwliiRvZK0HAJNG4C+cRJLt4I=,30,30,149,149,1,20170301,20170331,0
vT33JeEX0BbfuPAQMp3Q2S6wzfMMgOireJZoWktqxQc=,41,30,99,99,1,20170311,20170411,0
Iy6gKhH85+Sk2owsw46WtaOe/g4O1reXI8S8PDC3ttc=,41,30,149,149,1,20150913,20190922,0
vpVSmoYARSGqrJlbW3oL20aiJlzSfAAi0Wpq+mk96qY=,22,410,1788,1788,0,20160809,20170926,0
CMoVql5vR8I6WFHbsaVeAmf7pG2tpyNRvLo8N7DAPlU=,12,410,1788,1788,0,20170206,20180323,0
QzrTNVpLatqMyFAK7LqaMaBVj64diUCcamEVgiwRr44=,37,30,149,149,1,20170325,20170425,0
HNVnMcS82nrTtP5ffsc17y4CqU3a/ZtUQaaMIUzF1Us=,37,30,149,149,1,20170307,20170407,0
kqLf/8GmdCH+FSsP5Ls3l0lifDr3akf1oCH6XACSdCc=,32,410,1788,1788,0,20160726,20170912,0
UGjeI0hC0UIjX9/ub1XV+RXlIx368YtKBzn/5Ykm2lM=,38,30,149,149,0,20170319,20170418,0
7YIrftFp7eDvQiyhVneAK1qCUx4Ps32765aEV+YLIDg=,41,30,149,149,1,20170326,20170426,0
fh3tlPzmVmPkLPayFykCoGfaJFQSd+mF4r8OX7YX1lY=,41,30,149,149,1,20170302,20170402,0
XeLfH5l7Qiqaks4rStseRCmyzh6k3dFqSKi82GqHV/8=,39,30,149,149,1,20170331,20170524,0
I2+KXFGY+4WpseU3R0fFKytaf+04zX+VwuKDbVPl6rw=,41,30,99,99,1,20170327,20170427,0
Tc9Lpmx/j3b8obsjq958NBfJ8b/17ntilNGV6ML9bTw=,41,30,99,99,1,20170324,20170424,0
B7JPOmxrMHUh/l5xG0IpBt9hJ+0fVWHz6XozSqzlbYs=,41,30,149,149,1,20170302,20170402,0
sIV3eXCr077XAJCpwpPYATz6xsBpc1Vq/2U8rVjwm58=,36,30,180,180,1,20170302,20170407,0
kOljgxv5u72kVEsoO45/CyQuyDOcv+2Yn0T94btFpBQ=,36,30,180,180,1,20170323,20170322,1
h5LHBMRZ6CeBPjhwpyvrbPc+7IR0wImwzkjRHFhekYc=,29,30,180,180,0,20170322,20170421,0
c6gSUI6NxGUDY9WiOw9pmgdVumasuBS+aDu4tZr//74=,39,30,149,149,1,20170331,20170521,0
Z6wvHXqGl17VW+Hf7RLamdFb0VcKsUuR4XlPvSPpnNs=,36,30,180,180,0,20170210,20170411,0
xAKLKBNfAC6Gp4Wd9dU1OeLfapMYupngpv7LOhtEtac=,41,30,99,99,1,20170319,20170419,0
SHFYe4tM42j94tYGRm2qyegcQ4oybV1bszztnhYgLmk=,41,30,99,99,1,20170310,20170410,0
Mf5j5IrZ+V7VpYmV7ce/+8i8/sjU9F8wlEBNrzZGIng=,37,30,149,149,1,20170328,20170428,0
fk/9Khe4pzxsODimxNBpJRKtE5S7FqeStKVPRoTm9Wg=,41,30,100,100,1,20170304,20170403,0
EbM5BRep6HbEIqFn6luO6XDgsyQTmFX2Bc6x2dyf4II=,15,90,300,300,0,20170303,20170605,0
LXwj280xDKzMbdr1UAqo7yA5PltSrXNt9+cGvjPmTY0=,41,30,149,149,1,20151212,20170502,0
Z973KxtAYx5mmCE3q6M6QjLoox5Qnl5SfcHdYZo7YQ0=,37,30,149,149,1,20170311,20170410,0
gwqFi7a/VnrlHP0iEWjY686a7IA/r6TiXaOwHBHrOvE=,41,30,99,99,1,20170331,20170430,0
KPrNjWLsYesoAAneGRo3i0Ytvybfny7mWtgQnUnB+kk=,32,410,1788,1788,0,20161122,20180109,0
+hXL1k++YSAJWSqyZLw90gIMFQXG3zv639GSK8f5Qn0=,41,30,149,149,1,20150921,20180422,0
mJWHCmt9294lEDF3fd/HMKZWpM+OA3Y0OOoeLkAZQJw=,36,30,180,180,0,20170318,20170417,0
18PQhZjohY9Y8HQAEXPQYrgEeKVm0AyDclzXFbQSPiA=,37,30,149,149,1,20170307,20170406,0
PvhTdy1JhPCUg54xwUiyiWY1ZwNP/hSxavNdKQ945Do=,41,30,149,149,1,20170301,20170401,0
B3ooF0MSPZiUjJiFD+uFEctLA9t7xu0mnA3R5w6c0pE=,41,30,149,149,1,20151211,20170508,0
YukHnMObw8hXjF8E9mGm10zXVzr1rtIwxgF50+Kgx3M=,36,30,180,180,0,20170313,20170413,0
aPo3UaoCc/MIO93MhFsJ+RnMfg7oY9LZ0ifG8ACWPsg=,37,30,149,149,1,20170311,20170410,0
4F4Y2UdLDyytlSXFiGX4zssPKu0mR0orvF6xd3DB0zU=,41,30,99,99,1,20170307,20170407,0
2RBgYl4d7YPq0sPjBBxkHn60KfC+q3Lx2whurbZKFq4=,39,30,149,149,1,20170331,20170509,0
KfcZSp62/7pK+eK++Wa6IzGFq6z5w/UqvBBmsHjoX3c=,36,30,180,180,1,20170311,20170410,0
MWKiHGHvZFjsTfjTFSsdXCCq1+W+KufnCBMsfCMc9sA=,41,30,99,99,1,20170319,20170419,0
eVDCnO2WGXI/+GLTWOANivmtkYDDT+bm77NRplF2gRE=,20,200,930,930,0,20161113,20170601,0
b9Jy6aVOmvM0bWgL6MPyN51G2KUdnl2PGK/PmDeHCvQ=,32,410,1788,1788,0,20161117,20180101,0
avQHEiNbSzvNyN3XgeqS7eK+3f/Xz26OnWDGuqh1wpo=,36,30,180,180,1,20170302,20170401,0
NhrXEolmBgixq+Oyv65eHPDNgKuOwKFQvk6BkYXAzRs=,41,30,129,129,1,20170315,20170416,0
33hMdBPB0rZdoKuxOegDOuyDyveL7yDUc61PTM8tFWU=,41,30,99,99,1,20170307,20170407,0
3X7blsG33oVSJThMGz8nf48X2f3F4bJo43mgBxXoy64=,41,30,99,99,1,20170327,20170427,0
jIKWhuahQFnWob8TQIJRy20NvAhCW/zq8twqtq+qZXQ=,41,30,99,99,1,20170331,20170430,0
SuQ74WalOPgxMAYvJddN8FvOF+3XlJW9fuarvxhRTRc=,41,30,100,100,1,20170327,20170427,0
UPkvD4dExKrWv+6FDCyxTTk8AgnyWKNp2qlKVK/U4lg=,36,30,180,180,0,20170323,20170422,0
q+B6iRLR9kkaQxesJfTsYONQg4L50fSOUl0mLnSkWNI=,38,410,1788,1788,0,20160726,20170909,0
kEw1WSFnkh8cbctsIYBpN3td+WrpO83awRKl9vyGv4I=,41,30,149,149,1,20170326,20170426,0
q7maXiPUcN4b/Ud0G8Yxp7wjwA8ItfWkdGf2xRRUIdo=,41,30,99,99,1,20170306,20170406,0
xr3/xd49/VwXXU9OJakEqGe9YLxww/sz7amswzZxX6Y=,39,30,149,149,1,20170331,20170518,0
xFO2WcksNXWVa8j4XwRBzLCMh1DkDemUZ84+WlmnfJc=,38,90,477,477,0,20170201,20170502,0
HFPzoCJUG+CUzMrK3COumb4W8xBzUyL0mjKl+Q7+LNg=,20,200,930,930,0,20160918,20170408,0
iFBqoQ/NlFfxdh8a8twIQ+d/Zi3Iy2VV1S4ivXAoWxw=,32,195,894,894,0,20170321,20171005,0
j81B7SAAhgLe2h7Tea5iPW2ZcJEA/hivHAqsKQaELjI=,35,7,0,0,0,20170303,20170505,0
6agqE8lUXYb4ZXOliDSblBbp97jsDXK1wp3N7H9qggI=,21,30,149,149,1,20170228,20170408,0
dK6laAFBV7b+zYPwoTmulFhH5IY0O7JtbU0I6reHBkI=,32,410,1788,1788,0,20170321,20180512,0
B2QQvRVRU4e6jZfj1aEqZzfeSnvUQH2kcKtPQ8+phRs=,41,30,99,99,1,20170327,20170427,0
F54o3RLSTIKZ6sqVyyIFlMGwCXSGpq91mQx4sirUOy4=,41,30,100,100,1,20170301,20170401,0
/swrbhWNyuRNY7cSRFpkCx2gqcdrBmSUfIL8YLF84TE=,41,30,129,129,1,20170301,20170401,0
kmMcMTmMuNDt7/cv+EhySzamYJp3zNSe4izrY27wwRk=,36,30,180,180,0,20170330,20170429,0
iFO8Wb9J2k/0PfmyZ94RJHWsUBIkPQSm7XGv3+U++ao=,40,30,149,149,1,20170315,20170417,0
7RoSuS+RSg6Vkq23ITSKy6w+IgnlgwZaZDRjWD1cMVA=,40,30,149,149,1,20170309,20170408,0
5nNARXfOKfrAZZ03CKtp0BMz8ic02yw+MFexWpvgCzA=,41,30,99,99,1,20161214,20170715,0
GckWau513PdrjP9fxt9ZJZsI9C7oe/BZrM0HNS+GNLw=,41,30,100,100,1,20170311,20170411,0
u4keEPI1yBtv5ZlHUvhYVb5AxwIVPDYHKL/kj7zgjrU=,32,180,536,536,0,20161221,20170622,0
NOtDpx2/LaFiOVPxrCLckVXA40OjBtORZQYS1bjiMW0=,41,30,99,99,1,20170315,20170415,0
SINztF24NHTRxTiGidhtPdBnE0A/aQSGPMjoI5lkFFU=,41,30,149,149,1,20151207,20171022,0
LmOfdA30/uvTJqDvqDSIyhmBFThJ4+gOnZJDtlko4hE=,41,30,99,99,1,20170326,20170426,0
YzF7zVc8j85ClMF/8k3AwQDrttH7slMe4QeiBehgiXY=,41,30,100,100,1,20170317,20170416,0
670agrLtZyr8F/nXnmc+HF59RLdQUSYaKIIIwp9I5FU=,29,30,180,180,1,20170315,20170415,0
sO8vWrzHwBmIpzkIbE5lr4JOyi2iA6q3bxIgQC9dGKA=,29,30,180,0,1,20170311,20170313,0
Z3qoOtKiAq0e+YCqDOhX/Xu5KZI+W5sCbGJ9P1SEBMY=,22,410,1788,1788,0,20160919,20171106,0
pxNcblCdgUf6bZYArEfKcZMVt/gOaLjVlus+MtAM1XI=,41,30,99,99,1,20170327,20170427,0
P5ZnJnh6wT7hHhDWfxoBrqBOGedN09Dd3LiXdVpZ1ss=,33,30,149,149,1,20170331,20170430,0
c64+eGhR5XzP7N78ow5azZa7KHhn87qhMRMKyu7q/qQ=,41,30,99,99,1,20170305,20170405,0
cDI/XYIGU7j8uhfbVrLXVF+OSfG3FH1nWm3wgl5Qz/w=,41,30,99,99,1,20170310,20170410,0
PrwnnJCuIW6Ji1LMY8bNXD+o0m6JQuzfxa/qDEJulT4=,39,30,149,149,1,20170331,20170504,0
qpSoZa5evvZYdZFFhW3cTv8sXAD0XK8w8SdcC2BO/Mo=,41,30,99,99,1,20170322,20170422,0
l7JW9v5PvDFO9XsC8m1zYACy+z6ogaRPtqBJLLVRYI0=,41,30,99,99,1,20170323,20170423,0
ANX7LGt8QIrqhuezTBn1zUsjnYpqdeHz7FKp3Uednhk=,39,30,149,149,1,20170331,20170527,0
6/1nxNLhiwPsi6Fbul5DwDwdZaNI4R8GpDlqwUQFm2c=,37,30,149,149,1,20170304,20170411,0
sphWcmmcSzYS5tJNNxMrRQ/XvKeRI5Xa/vpvhntbQfM=,38,30,149,149,0,20170326,20170425,0
a5dA4mPaBeWpQjKRa5kCmRlnQGF+B8Ss0y0XIVIVp/s=,40,30,149,149,1,20161218,20180513,1
aDnk0RiIeb/F+76cTfwwMHEZo4l5rjJ9uN+6lNXKYPU=,41,30,99,99,1,20170318,20170418,0
8IYkZwH4hqaV4ShQ/8RffaUcwih069JF6XUHVRzKHBs=,36,30,180,180,1,20170306,20170405,0
wUtxoPE4lVhhoGz6w3TlLxkHjmb5LQGTf9veoMH8u9E=,41,30,99,99,1,20170314,20170414,0
6EbESiHhJvyntaqOjtVNWhSxxgj5xUv5yqcNbrmz2WQ=,39,30,149,149,1,20170331,20170527,0
dGJap+jyJRpLF9LdutiNYTd3Uo/6MCA37vMh+sktHCM=,36,30,180,180,1,20170319,20170419,0
dhlvx+Tufa2vMs6IeJzWmX+f+sWSWOFzvTpUAkq3HkU=,36,30,180,180,1,20170323,20170422,0
kNTrRUf2qxcFoeyFUEghRXDBw195q+gDZiDV719mTCI=,37,30,149,149,1,20170318,20170418,0
HoWlHsC4tb0BBwhqeY+3xNdTi4PpdQ70Cjet5Kn6zn4=,38,30,149,149,0,20170112,20170711,0
uqDrP7Z0qeDpp/YEj6eXHeniz8/uhBNSw/8QDvIy4h8=,40,30,149,149,1,20170311,20170410,0
eZZyCNuqHuWgC2wv28RREU75+eXiDmg+2oNcbehJUPw=,32,410,1788,1788,0,20161017,20171204,0
YMWBG7H/L7FR1F02eSbfAnCMQPjq0qnm4TJm/SlwG+g=,41,30,99,99,1,20170304,20170404,0
BFy/BAhGzTdd856sii5s4eMTF9YOIsfNsuw43282X1w=,37,30,149,149,1,20170326,20170425,0
+LpqAf2QhEQ+cz2ee8rZr9Mfa9aGVauwBCW0MowP1dI=,41,30,149,149,1,20170304,20170404,0
T5dpoxoZUnUbElj4YkqxoTPNaw2QWEJNnwsKKcU6APk=,36,30,180,180,1,20170330,20170430,0
IgcOzA/nTczfdHVOt0uQpmsqUJPisgR4ieezfDsb0zA=,36,30,180,180,1,20170308,20170407,0
WB7HSgQ6qxVH1mo8A5H2fbvFdD/J4O4REJPgUrqgn7A=,30,30,129,129,1,20170321,20170420,0
ANxm5Pk30wX2h9U1psylJ5H2CgwpqZHRe+YLiOJGBAg=,40,30,149,149,1,20170323,20170422,0
yApzNh6PiTLIKTJ8BuIoJP15q0+wEEtb9LlVfhU+gTQ=,36,30,180,180,1,20170328,20170427,0
BUcYrzqS4e3l2jyKjXH4A7ZJntt4Esbj/kWesg0Q7/Y=,41,30,149,149,1,20151025,20180626,0
zIM7eND/4pqbxb0sEovcRO9APpsmer7N0EK+zqlvZPU=,38,7,0,0,0,20160720,20170525,0
2RcMTUt/iZA8uSIlNNicuaVc/iHP2ha1+2ZLKrZvB1U=,32,410,1788,1788,0,20170109,20180228,0
P3sM2/W08hdIitA1LrbHAVT6YjSHNsQ3YVxZ1Gnb7vk=,40,30,149,149,1,20170310,20170308,1
I9cmH8c7K8g3KT684haLc8YoLfb5RtTy9MFtweGq5yU=,41,30,99,99,1,20170301,20170401,0
0FcEKWtEAtkYu/3zP0MUUKLYoYPanHkxT7fmLQwSEDE=,40,30,149,0,1,20170121,20170516,0
75LA2ULvJ5IVgqq/OEDM9evCzX+2etX6pVwvhRUJtDA=,41,30,99,99,1,20170331,20170430,0
PooZnUMIcA39v/saqqp1QDCbj2IXgvWuIruGtYN8rtA=,41,30,100,100,1,20170318,20170418,0
E3A4F9Cr34gsM57mTjHP+0a7YVJfW6hbq1yL9OIbpVE=,41,30,129,129,1,20160202,20170402,0
vdr5MNrG7reyBr4BfUYjKg114GY77g9WPQrCzWfoI7c=,32,410,1788,1788,0,20160428,20170612,0
CjUlB3iFoRhn14ZBkeT8OSGYS+2EPWZOzkd8PBr5XLg=,36,30,180,180,1,20170317,20170416,0
8bZN6OhdQII1C7bzaaJDT0mtyr8KQwwMf47NcbekBqM=,41,30,99,99,1,20170331,20170430,0
v++3ZmLtZpGRHr96NVqYxs0AMh/aSGUFO0Ovf7/J1IA=,41,30,129,129,1,20170305,20170405,0
hNKbnSq3TLS+Y0hvS07UjBrK0IY8j56WvoF87GspEvY=,41,30,149,149,1,20170307,20170422,0
PLu4JwWJLLK8I/Q2ql+7uLQKDzjFQgyAssKxin7/83E=,39,30,149,149,1,20170228,20170424,0
6Fg5tHs+GjvHTBZusu89znZcSOZjp1lUhD+SYBor+VI=,29,30,180,180,1,20170303,20170403,0
3luZFb6eMHTpTfxSnlCNT8n6CbkRZkEZSDB81OnfIi0=,41,30,149,149,1,20170314,20170414,0
WHtIgIHW2CMfyfvyU1bhNgp57FWrYRsLF9Qwze5rTJY=,41,30,149,149,1,20170306,20170406,0
iWxTQORKQDuXAUD7NexBlYXr+ZAaODudBJDHWMIGce8=,32,180,799,799,0,20170104,20170710,0
DzIeYyjFrvIK1lW2LMPrpvoOKYEYIsOZ0CMM6i/Hw3k=,36,30,180,180,0,20170316,20170417,0
7buZEgXruCUxGQeY4jaQuS6RvrYpu4yN5rLZpqRyvlA=,40,30,149,149,1,20170325,20170425,0
G64r1If2pnCm42Hx6Q/m4AjF0fvIMqywFqC0OlDHVSA=,36,30,180,180,0,20170326,20170425,0
RzoowQR+86wxaag7C6l99ZAV7Il12j2InQRBID+FxGI=,29,30,180,180,1,20170307,20170407,0
LFs94DmB//GtW97Yw/DTnMtw4LrLEh/ZypSp85BriUM=,36,30,180,180,1,20170301,20170419,0
C8jyq3/NocvCPTK5b0LenFL6FzRetMU/TtO67eeB+rs=,39,30,149,149,1,20170312,20170422,1
anpWW46BzkZ2w1bU9mYlkZl2ZfU5wAIkDB4SS1qZzkw=,41,30,100,100,1,20170306,20170405,0
qy25XRJeEAOO8Aa8uh3PWpes9puhhQjRjowLaInwqIg=,38,30,149,149,0,20170309,20170408,0
QxSx4BV/r1ZcKKe670/LzwQA6I4tDeX2lfum+iH9mV4=,35,7,0,0,0,20170220,20170516,0
+q7trXHb4axT41tYCZcq3XrvwFN+s07OlqL19+JlKHY=,41,30,99,99,1,20170331,20170430,0
