msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
FsLuOFClRa/xu3agLxKXHJdxYlQR1T859DVemJadNuc=,20170329,1,0,0,2,15,16,4399.8
JsA8vlA3/UuN77alz2KKd4dO2RpSk955l3h60tdPO2c=,20170313,0,2,0,0,15,17,3589.462
muMAFY/fIn1oMICdIIfSVNDFMPpyuUu/dCbcAlfcl2k=,20170304,0,0,0,1,0,1,266.057
94+DXg0mQgkHFbD2rFGe5fpUDpb27Pc5GAfX+Trkco0=,20170322,54,19,4,1,54,94,16127.04
RNil7LarvACInSJwXbBUgNpZZ+dm/kSs8QPF3FM15xU=,20170327,1,0,0,0,19,16,4383.14
WLhbYX35gmBFw9gbnWzKK6SzVuBvJEWe0uCqX5OkEVg=,20170328,20,1,2,0,17,36,4802.805
Vg1ouDdZff9Gueqzos6BCPQHIHNkRi9/LOzQkUsYxRE=,20170305,0,0,0,1,0,1,202.501
m0hJFLJ69JznyOKgrQAfO5WSBX3hp/58qxUiacLme9U=,20170305,0,0,0,0,1,1,241.0
q2h++ME6QdwZH81YFGWxY2+qCInkIKuyLOOQgsEcQw8=,20170326,0,1,1,1,11,14,3176.946
Op5hi0Th6l96d/8bbHkRC01+fPY//5rFiRfzaHSdjTw=,20170322,0,2,1,1,61,31,17480.55
nZJbkknd4nLxnR1R+n5hjPLaenwCgQUk5aJIimxC3sw=,20170306,4,1,0,0,11,11,2673.113
o22qKibDc4i5M6oMeQhsjlDV6yPWdNmmf0fpeuynfHs=,20170307,0,1,0,0,0,1,122.671
AacYXnQ061//1nr0ZcPRkX0Imb1XfXZcrYTn7H/e3Rw=,20170323,0,0,1,0,14,15,3905.315
QemnteB2NI3k7scp5ePkYe2Z9inqcWF6OL+nyj2LN00=,20170304,2,2,0,1,1,5,591.084
Wnr/nTmTD5mczRLuvU3jWqoc35h+hC74QeFZ1WIQzL0=,20170330,17,2,2,3,27,40,7721.291
qqPRQLXkiHtWO5T/k8jpswc3oDJiT2eL2MysGwiAH18=,20170318,3,4,7,5,7,23,4096.108
zg7SZRb7Dw0MV7/1oVbX5dQHunwUzitGuW3VoLvJPEA=,20170330,3,0,1,2,3,6,1515.021
ytEqObl2b+eDMiXNU6V4wnIgAojix3Mf+UgDmXx3giM=,20170308,18,2,2,3,31,42,9211.237
Ziq8rVO6dsFnn34f29uEbQKF2xBsUF82ZGCOmjDps/0=,20170315,1,0,0,0,51,11,14461.53
O0rsqtNgyeUh+jk0AaeR2h8bPEdtL9HOifYYeMWgzGA=,20170311,2,0,0,3,19,20,4983.529
KhoKOdOsrlqROfk2SZvuNIbyOZk9H4d2ZIBSp14guT0=,20170304,0,0,0,0,1,1,211.827
E86joeFb1lZpcLXX/t5bUzqYX17XUXtn4o0m9LveRGc=,20170318,0,1,0,0,1,2,382.928
CNrsNYwqAsKyLZF+pUuBGbUkuaSTUsdLZL0Y+QgH9NI=,20170323,3,0,0,0,141,134,35769.222
WmdQ1fnd9oQe/d04/dOxwVNnUmQtXjH06SLDt4iOfLk=,20170303,1,0,1,1,60,58,13742.359
9dZ7/XkdjgFskrI0Ya542+4LWdthWN6wmyL4h7NIm+E=,20170325,12,0,1,1,43,22,11257.002
p7VQBUVehknckZY+RrtSjT773SeMvfavkFpOOW4Gs00=,20170322,1,0,0,0,2,2,478.77
RYi4lVOBFHpPDydNHbmdESzNicH9EK7Wyf9YRQ5tU88=,20170330,13,11,4,1,20,45,7187.082
ulLUkyvPMijLymQi9J7cBp7KZQ6OdGRGHxXO+LSTbMo=,20170321,1,0,1,0,50,47,12155.509
wK38I48uFZ9TH3PXRWM7vtfCOFNy2bavgXY4gqq2s0A=,20170321,1,1,1,0,11,3,3311.339
Y7vudcozzLTK2gFFxExiZSuQAr3QffhWNH2MGHIkXW4=,20170323,1,0,3,1,40,41,9284.303
MAcT5bQSEh0nefrFLuNc/Uqgb6vd3hLHHb44hXNXYoU=,20170310,12,0,0,0,35,43,8583.61
X0vvbjyi4EZYzp0yKUF9mjGHJTDkrmu2ik0a+zBv2xU=,20170319,10,3,3,3,16,25,5307.023
OJ3HbdvtZCgtaUtZSXtlO5zsxLFfQKy+cWyTsoSOCZg=,20170320,0,0,1,0,3,4,904.904
GxFTkAKp+IISeVwVNBepkqH9ZKiHAQcsyAxpg8zIV1A=,20170324,14,1,0,0,11,16,3259.005
oKgPPD4Nf33ma7NoGanmLkJDNfn/40ZACepMlJaP0iA=,20170306,15,6,4,2,85,60,21121.166
0gXyP9d/kUsQZmifA3PgFbRmpd1ZX1UN6zR5+auzizw=,20170310,0,0,0,0,37,37,9759.852
q2PkqghQjG2V8xJYUlZMjDilVzXPQjE0+9+hoP7VQB8=,20170328,16,2,0,0,2,19,630.309
Q4uNQ8WQw5/DJ9F/1CsI970mT0FgFIa3ypRwRzlptuA=,20170320,4,1,2,2,15,23,4578.009
voZuDmRCV7wzuP6ad0MUUbAKPKY0ObJL/QJAiHwet0w=,20170302,7,0,1,2,20,19,5497.203
8g/3EmwNLVY976/mLHPJ1BOoZiSgs0IbwlmoCrmkcuM=,20170323,5,3,2,5,25,36,7723.039
kssNTroUd3wam5fM9t8EjvPOSglzHiL2PPF8ch8XPbo=,20170328,1,0,0,1,3,5,676.496
9RXaMuPTDCB8MqEUBO2948CNzKqPbLo5iV/ftJ9gCx8=,20170319,0,0,0,0,3,3,1319.0
h4gEzxtlYhDobr6AgeRxc6xFhFYw4KrQO6eP3LW3Zzc=,20170302,2,1,1,0,20,23,5589.848
wCo5cLzhTZVxyvx+/8IRFHUWbtuDlhtn12VVwGncQEY=,20170302,7,0,0,0,23,30,5636.775
IKMdnodClJB3acGGUJHWZ8A5E+l/3s/vZDG2etxvqFw=,20170319,1,0,1,1,3,4,1147.872
+Qj+ZwmL2XJDEny3JTXaWAzJiCaDqC9LAYCOGZqCrsk=,20170319,5,8,7,1,22,41,7318.174
5N464SVpJIlP9H03WdiUbIfhZ+CfPvu/d9edTk6k9pk=,20170302,6,2,4,4,22,35,7539.177
0rs9zL8u1969T4f5P57o+Y3ouJJFEVhDVXf5ZeD/F9Q=,20170323,20,2,1,1,66,71,17783.255
UN6mkkH0yMGIPFkAIgR/PLKDJhAU6bn296/OByg3EYE=,20170323,68,14,11,11,19,100,11308.788
K5AdSkSodSbRXu6nRvLZEWXUCtKvbJxZtLChLPZrWTA=,20170329,0,1,0,0,19,10,4567.071
IIOLIgHs8ojXf7MJySUkVxlA/MiPUcjFicDi8UxLkNY=,20170321,0,0,0,0,78,60,19064.987
D7OoJq1fJ/0R+/i8yB6LX+w2cST9zvReR9oETDcc52g=,20170322,1,0,1,3,8,6,2773.73
xDrguc2Q/uBWRIk2x0pWOEmqn6c8vc3DPa1J5Lw3/a0=,20170310,5,3,1,1,44,50,12081.556
wmhZOxBTNJhDKpcdwp7TcvofB6c9fQukHFUFpttaee0=,20170310,1,1,2,2,14,20,4966.776
0Psox/H1XZ7YfNPPIjOg9r40Z7K7RoINNrZ+Br8KZU4=,20170304,0,0,1,1,5,1,1575.238
UiqpSohnoQ2+wcOzx51hITdshAYw0mAdcTOqpDg8CgY=,20170313,1,0,1,0,29,30,6571.841
Ddj/jrNdfLrzsXw5XyB4ej2UMHuq6QWEoTyMPIeQMnQ=,20170323,0,0,0,0,3,3,744.677
dsO/dMyEjmO1f2NSz+uBMxjPlcDDeAeQyXM4XWb0/Uw=,20170320,2,1,0,0,1,3,375.86
mryhFPg9TTpWZvOuNh6xJ6ZKQZfZvBLd89lerQA/VQQ=,20170301,3,0,0,0,4,6,1177.83
i0d4elyi6nxU0XlVjSKzvP5G6qBEadcJyvzxcqAm4GU=,20170322,14,0,0,0,27,38,7252.072
+icCaKytiGTi5s/Y/xS3Cl3yqLbhAqLI+zpNXjcWElw=,20170308,0,0,0,1,12,5,3114.36
3H7mWKonGvuEZRLxagA5qMXMgcCAfZIgUgGuZAXhrAQ=,20170312,0,1,0,0,12,11,2868.845
MDZNRH8NNx8bylWko+sdcShOnWbwdDc0ggjFABOOI4I=,20170311,4,1,1,2,17,22,4932.509
ttbqGIE4Rnh9eAG2KHfrWmO7Qhv0O6mFyhgr0bia71w=,20170320,16,4,0,3,50,31,13741.26
Xjo7BRGFC+wBX1SGdYPjjTPF14JgcQjHoazKU07xMY0=,20170301,2,0,1,0,3,3,1250.958
HV1tMz2hkCwNgt8xms4bFEzFxHC/S7JG25GW8CzUuks=,20170326,5,1,0,2,48,35,12671.701
i4qI6vkrgmjNf4Y/BSu8F5FwdWdkGr3dkzUC/3tEGu8=,20170314,0,0,0,0,15,15,3302.508
0w4fNbJfHRAd/qDoiH0euUWVH7x6AUz1qPtnJJCvvy8=,20170324,2,1,2,1,78,84,19916.798
/E4xbph/DkB7MqALXCJiCm6q8glRceQuDgaOGw12iAY=,20170331,0,0,0,0,12,12,3099.0
per4Ygax7WAfo8v6rG9FtrlAmqWCH57RjGIjdqfzugU=,20170328,29,3,0,0,17,32,4683.279
R4EiMxItKJ6LzJMueavsbWvrmuD29MDPTYB7dGHc/9w=,20170325,0,0,1,0,8,7,2002.146
2rLElS7tCj0fLLN5iI3cjJlz6qqdvLkwrK63TOOR+XI=,20170326,0,0,0,0,15,14,3847.706
obj0y/Aja0QSjaeF8jzMS4mkSQAtvkq9+/z4nt5sodo=,20170324,0,0,0,0,4,4,1144.452
YnRHLtbNymoQLHOhuHv4aCI/qWD9Ilw2qg+xdVSJgjY=,20170328,3,1,0,1,19,21,5454.955
JimUKcCZ7Is8hOiBdkCFzJfZcY38lGW1wMynhrfIxfo=,20170311,23,2,0,3,173,162,42645.492
XakfAu+GZSbS5DaFkNVLRBzGc1G7ksBnNakLGMk63qg=,20170328,1,0,0,0,3,4,528.927
nSoJaRyNuFJoEi2XASkWLkxA7bFB+fIvg5ZqgSlLKg4=,20170309,0,0,0,0,76,34,17576.709
S0YcBKcR10YaaWTdYOAqk6y2r0ZcU88L+o2VWoIfIJI=,20170313,0,0,1,0,10,11,2725.09
/fp8yi8rfuocwFaTI3fMcxKqCtKz9Plppw1sEBU6e8A=,20170324,9,1,0,2,8,6,3067.328
Cx4uU8vOrchcWqwvuMwkBgBaKX0TdFqimkMOwl5J6d8=,20170319,11,2,0,0,15,28,4141.975
SELD3ZpKVelFYOZmwebYRWEc+V93TMkna/nMKaPVHN4=,20170309,3,1,0,0,19,16,4559.839
nZUbKfWUeAyar9lJxuKAHPzXnqtKRZaBBxbxkDzf47o=,20170308,29,1,2,2,24,44,6421.47
36U69Rf+n82XpNpIy25GBXXHy98/GrnxuHsDsMazlqc=,20170301,0,0,0,0,3,3,919.0
kFkJtdOfHX6eu7LSB/m/agzHwPIdUzy7yRqezfojaD4=,20170331,2,0,0,0,18,18,4710.187
63pRSdZelxzSRGWyWepNEW1c+v5040rVogB31dXKZg0=,20170306,0,0,1,0,0,1,141.456
cZGzddO5b9zKU8uC33AwnRXVVwPRmyJALV9Knyh3Mdw=,20170317,0,2,0,1,15,14,4491.68
2mX10JKjHQQmwkJmGTAZv3FjZcF08C8QOS9xWKUESaU=,20170324,3,0,0,0,0,2,39.277
vCf4MMtwLqMo+0ZK5iHpsTNreW1PuJ+ADWRpwrVwlro=,20170322,1,0,0,0,5,2,1101.134
i6fTKnZqfmFjOCUOQ9FNojnyM1wzq4/xwVpJv2Pt4IY=,20170318,1,2,0,1,2,5,1126.764
C2sOhafJnMKltQDgEl8vEFHbG8NPBBYyQ7qfIxNz6L8=,20170328,15,1,1,0,20,30,5484.763
PVxDMc0b8Dn/QUi5PSD4MHYuCh3ouutdtwx30dnHO0k=,20170322,0,0,2,0,10,9,2905.446
V0YxXk36PtYEJsZOtrvE8llk/b772Z3i0tFQ2HDw4nw=,20170317,30,17,7,7,45,37,17220.955
n7xgXeNHLIudrc0IeH1G7ork+b8L6cLjxxs1Cghn5Zk=,20170322,12,2,1,1,59,73,14188.968
Q/p0io/6/b89gf7rafkVpp5pS1orxn+ZgmdxaYp1He8=,20170314,1,0,0,0,3,4,684.407
DtP93BvuBbZh5nm9z91IvBoPKXa1MmTEhyCbIJdeQnY=,20170326,12,1,0,0,131,109,30932.913
+WHYq3hP08dUlJPCJ0WBmYyHGDuGt2EbMhn+Y5AESPQ=,20170321,0,2,0,0,167,35,39495.818
s+RLkcG8JuNmPEHux55MDsAH9gRh15Ap3ynmDbquW98=,20170327,0,0,0,0,1,1,229.0
pXtFB0+hHLrYMWOYQI+uWVfVB8jSXJv/ow7/mh9jl/4=,20170327,0,0,1,0,29,21,6810.157
6+3EN0JzvnpMQW6s4TozynQhN1ReRCXU3s7iFyW1V8Q=,20170304,0,0,0,0,6,6,1476.0
/ZHQmFBtn3mkHF6j2YdaZodO4MU/BHrJd9s/aI8XIJw=,20170317,5,0,1,1,46,50,11389.515
bx3gDVRtwZ7cV4dpbHoAm7PP2AQ7TdrSsfUm4P0avDw=,20170304,1,0,0,2,52,44,12704.446
YfAG4r0N/2jLWs744/vHifWj3g8VlEcCfKPnj36GNnQ=,20170308,0,0,0,1,8,9,2127.052
sQc0fGRz4xsKqMeKb6ii49959oLr9wKbOzq4RMec76o=,20170315,0,0,1,0,7,8,1743.0
ygexh5TCqf4DJwIpjsGNxD8oasf7FmnZpbY6cg5BR1M=,20170324,3,0,0,0,19,22,4775.838
lP9Hi0GvcfOlOXCLCS7lnW8u5THMYafUPrq9mUnM8gA=,20170311,6,0,0,0,8,14,1896.985
BSrkF5KADx7nu4rlPzEkBBsoI2lXDeVkdjwIRRfT3GI=,20170317,5,0,0,0,10,15,2192.568
GE7GM6nXhqtmg6kCtXGlGBOuXTMPZkKHQ21czOrkfo8=,20170301,1,0,0,0,15,15,3519.509
aWQWtU3Rh/rWkIbPHgh38/6TB7iJkVgPEirn9SYQqVY=,20170304,1,0,0,0,66,43,15832.629
EEL2Mbx+6yNDrk50VeLbnDfxjqEHOlNILmOihCDot5U=,20170307,0,0,0,0,17,17,4050.562
In+KCXQY29rYMW/qfvbgph6kok2iQ3WVNl7w7BAEs10=,20170317,0,0,0,1,20,20,4664.162
/7plcUYABxv9B28/NySzgPuQLwNS/oHG2ZHFtpcdf44=,20170312,0,2,1,0,3,4,926.437
NzB0JhNfV+Wmterp9BXGsp/rFlwGsb7u7iSTN0WgTw0=,20170311,5,2,0,1,10,14,3055.163
Zs8XGEvUfCjpWSBFf9BMu+aHcr/TYqXFOmPFBya2rww=,20170304,1,1,0,0,23,23,5945.685
gadAgde4ABdYwXP1wk7zKCv/VWgDlJlzYO/cdByBuT8=,20170306,3,4,1,2,41,23,11089.488
fVBhmU7kKxZ4xpJ5E3mARB4gaxRdtwQVk5n6d5rh4tY=,20170322,0,0,0,0,80,13,17134.0
1vulieRkNdLNXJ9jfz7vkpl+t1gKsLNkZ8qlnFYtAJ4=,20170314,0,0,1,0,15,16,4005.194
HzxPzFvmbgtSEYekqxO8JotviObUFD1gFOoA3ON5OlE=,20170327,13,5,1,7,17,17,5907.95
K9VQcaCBpPrdboyb+GLhNPMQGvul9kW1CQNVYNMNxsg=,20170302,4,8,3,2,162,94,41253.964
Si3hsQn2W87kKSEVpaUF7Qe6iZfMmKJ6x5jYwkrCbRA=,20170330,10,3,8,2,15,16,6350.351
sAhJ2v6LwKU7fOer9eTRdCMIYzvN8pddZT/I8HtNOPI=,20170316,2,1,1,3,17,20,6208.295
bCMD78bB0+EJc4S5OZhYbGtWt1BepIJLAnG1hKWRNJs=,20170322,3,0,0,0,24,27,6623.658
X0jL1Wb4g3GFKPWhUGTgLy8ewmYoMBprGDkDT+Q3ybo=,20170320,6,3,5,3,84,18,21781.579
3TAWClZSrY1j9wlWNwe7i2uQ136Nij8//dJUo3DnFn8=,20170317,0,0,0,2,17,19,4438.915
AwdOuu5xaaSATOYIIl2Rw1PQLt4+9a52IZuXHxZR33o=,20170301,34,0,0,0,17,38,4286.585
dgn8wWnOTRod6rXuyl3DoHdS042Eay7eS1YeR4UmWbc=,20170329,10,1,1,3,26,36,7639.34
RH7fEgBU6ztAcKIDv7eD8aOHkag81tYXiNQIdyJJKr8=,20170308,14,3,2,1,19,15,6325.259
jJHABtnLKfu/Ae92oK6fL1aDehmmNSfaL/qF/TKoYn8=,20170318,0,0,0,0,2,2,430.393
Cd7dtSHsZZX9Z9cZQOrds9nHb8QpJLCzdRiE6BtW2o0=,20170324,0,0,0,0,1,1,196.44
Picnd1kDBoXQ33XzVhhZGDer96cByLmF8DoiiJi2PEc=,20170311,2,0,3,0,13,17,2454.966
G6/Xwy50PCnVcm3kqDRrvM5qUNdp+YXB788L7Nst0KA=,20170323,0,1,0,0,31,30,7227.877
0OPOrvLPhrOsNSPHg3WjY5XMMZGolF2LNZ2wWfe39S8=,20170304,8,1,1,0,9,18,2612.04
YIE15x205d0BV9xu0iXDMW3+E/hxB6M5Te+zdIwEIDg=,20170323,0,0,0,0,12,12,3003.851
2o0MfIAIWIfDe40b3qfOQVIaz+YVorlXwASByDoLSYo=,20170315,2,3,1,0,82,41,25998.948
ye2grPfluiOHcT1Qjs6MfMQnvwrtOdtACFNdR8l3YvA=,20170313,0,0,0,0,21,21,4458.877
PoZh7nnrskBGX0RceXh2rhqlPP1gNZqqQwd2r7Bl7YY=,20170331,2,1,0,0,0,3,217.987
iNMlwhBEcTGN+sZIHiKt0w9AiZ1Hz4wzSljYv0cKaUA=,20170308,4,0,0,1,5,10,1580.393
YxqRLsZDr11TCZFO29MJT3OabbLXN0wvrjvoLP1Y00I=,20170312,2,0,1,0,7,6,1867.923
F8iAcTXgrcv3kIXdCaOc74LXtEsAukaO2piHPbVl4GQ=,20170323,2,0,0,0,4,6,865.132
5ud33PtzN7M/lJae8jz2OWVerfPb8PgLkyKEaIeZkRE=,20170328,0,1,0,0,7,8,1859.506
8erab//wuShNizP25mKr17wILmGY3v7EvqEuYKEjEKw=,20170319,0,1,0,0,0,1,102.217
idzfilhQdrJeFa6QNEzzQnA65qMV4QWFdUf1F2jXgR0=,20170314,9,6,5,3,26,25,8254.763
lMvMSMGoKnP0SlZ0KaSVnKfOnvCSWgYUUJoI0PbbT4Q=,20170313,6,1,1,2,10,10,2921.041
Sll00/YZ1sZ6gMgXvO99aF+mLQi5Shr117ew8F82LZA=,20170318,4,1,3,3,9,14,3420.005
FJg7w8j/+uZ2Xq+3TNgQIfrvW1G55Vo+z9mrLRCuSXY=,20170302,1,0,0,2,35,36,7903.349
6oZ1+OodaozyLiN0i7CfshrlBHQ/y4t3o8fmdPci3hA=,20170320,5,0,1,0,22,27,5503.629
1frHZHTK9pm5VILBA7lFyuPuTujWztDnHBsTTyO8xxk=,20170324,4,2,1,0,76,69,19491.638
XSASYbbGto/VXXQnsxxN1UuxcsnDyFeHIbRMa2LsPJI=,20170304,10,3,3,0,14,24,4554.303
YzkzOnbEUSuE8yyGDYg6/zywwGNfbgIfJCW/iFiRMIA=,20170317,2,1,1,0,14,14,4422.356
yOYfRv9CEl3uoV2YvkRWEAjoPui2rgIn+AXqksGA/bQ=,20170326,0,0,0,1,2,3,784.746
GXzoSccJ1pOsjbd1LHePtzgCkPCOqMMOmwBYLiNfal8=,20170310,0,1,1,1,16,19,4395.233
BRkj7eyI7mSooHqfxy9mownkcxONMsth+WD6ODNRdHs=,20170326,12,0,2,1,37,25,9231.086
+z2phvKG1wHzD1rxfQupim0SYdWb2wquNaZfBxgxqcA=,20170330,10,12,4,2,71,51,17351.573
+JDM2aOo/iLtUMHtJxDz7+pJ4azJV/UQH85tZPMJzrA=,20170304,0,0,0,0,151,8,24487.946
usJX3qVhwehvSh/Mmcvl2DI92ZdRR3vbBFznraa6G24=,20170309,5,0,0,1,12,18,2972.481
QuDl2/oNlIFMaMNdZZ44pxk1u0zMntPfTOh7MVr3iNU=,20170323,1,0,0,2,4,7,1646.294
GGnBo2oqFbVrNWhDItXo00h+ySoq3YlQE8DJuzO/6d8=,20170319,4,2,0,0,46,12,8602.25
UvWPrivYn7eGT8p+2+DMayn7BXEuUPbFr36dbl1wX1I=,20170321,2,0,0,0,4,5,923.549
Pyq8JAkblz13jWSzps5GC22WMgQ6OZQUcDb72CHe7jE=,20170324,0,0,0,2,6,7,2279.973
/r4wt88h9pn/SBbmKl/xviQnhXPWxaD28s7AJJO5r8c=,20170313,2,1,1,2,9,12,2920.065
5CBZZ+iSHcmvvfx+NJhOI8ugesXuzNil4bY2Q8HTVSI=,20170310,9,8,0,4,38,43,11653.382
wM9AM4Z9XI2ErQxhUoxikcQ+NLX7Gk0XyFN0eeFXTVc=,20170331,1,1,1,1,45,47,12262.514
0lEDMRvF54TwoyGd/3SI+cVfKjhkZKX5FItSchuGMqo=,20170304,1,2,0,0,20,19,4571.942
7QjjL685CAZG+GdOmIV6hIy4fID5PefolJq6bDLVTYI=,20170314,1,0,1,43,76,120,30601.084
+R+j1sQuzZS5d8+wGvlkHd3vPncNzL+Rskejx65LvSg=,20170316,4,7,3,0,191,75,44194.583
N3GjV7l39ivRbE9LBHwTMnQbjROxS87zK0NbxO4yvHI=,20170304,4,3,0,1,69,27,17312.686
dGBVbXMDXjuWxXmFPpLxgQNpd/idJupgTd0Ek7BW/VM=,20170315,0,0,0,1,0,1,209.241
gG0NTdB1vnwatMV7omiA2h8uj3+emytY/PHNfKO3z+w=,20170325,3,2,0,0,43,29,11092.551
fDE3V1+nrWpUXRui9Y2sRZtSx2Oijhmk2Bo8X73R7H0=,20170302,3,3,2,1,20,21,5374.158
VtaQcV3mdNkbqEJm8liwMKHIHVqRyz9sRMrTOKwEe6c=,20170309,12,1,0,2,75,28,22801.174
qJOxCjATYMpfYAja0b4HbBkEhtbNDi15bsNutOUxDTw=,20170324,14,1,0,0,19,33,4922.333
LlUdCeB8G8Z21OOAn2ZUOK7BGOqJQb2WLcg0FlVBYvM=,20170314,0,0,0,0,4,4,978.0
FLMeD5uDqJEu47NvfeAXSodqUQNXkgq0zqMY6MQdH9k=,20170323,31,11,7,10,94,51,28299.966
QcqYU/E7LoWosFGTHBZH81mT7rnQsks4XBBz2UjSFdQ=,20170328,2,0,1,2,13,13,3897.075
zP6i9SadXwbbu2BQAf0+OLE20xb0oW+0xLX5htOBSdw=,20170313,20,0,0,2,3,25,1271.386
JhqcCrTcO4fUzmMh1CP/l2/mJQMb0xatYIW/dUAtarY=,20170328,4,1,0,0,14,19,3863.296
HuqKZfMZhHqWXEdXYQnJwy9oNmQi5dhZTk4/mT2Nk/8=,20170328,3,1,0,0,45,49,11404.424
Vf6UlVVuwzXDHAes7zR9CiQsXPLfQDTnitLNX8Img3Y=,20170324,0,0,0,0,15,1,4051.43
m2Tk4VtoR1KE1Jwij/xBajZx0BlrUA7ObmYM1QnTMMI=,20170307,4,3,1,1,115,91,30732.489
hT04mHqNGoq6S9gymLxMMX2RtxZW4qc0pl8PypAEoxY=,20170317,8,1,3,0,53,55,13301.533
5umqlXay3cYS1PtGN9dBPMz7MpZ+shWGnf8dTRw1aHU=,20170318,0,0,0,0,2,2,507.0
nbXq5QYxBQETmZgbEPBXUGxI2Ztg5BVRSYQvSsciU6k=,20170320,7,0,0,1,9,13,2525.58
2RAwwHOALfkvtSt5XKC/JNIB1SsDQMMDNTPz4bFkLU8=,20170324,1,0,0,0,23,23,4880.907
cHOlaApSgudr4/en0uiUKQVB50gERuJrd5Sn4QpWQ8w=,20170304,1,1,0,0,40,40,9658.958
XFPfwUifqRDMDUlQNIv5HAd3l8IrHiGPX0SRin0TIgQ=,20170327,0,0,0,0,1,1,276.0
RNfzelVPnEvnDxB1K1B9S+vlL3wb+eKnzTurxqtHTPI=,20170328,1,0,0,0,3,4,619.275
97UMEKt38NyLelEbUwbp6SHpkGaOOPNBSoNuoJTy3Uc=,20170306,3,1,3,2,113,91,28031.643
08JayM50ncA905iW1UDg2GnqwhCF9GnqbkAyDbUcHvo=,20170301,0,0,0,0,19,19,4463.866
wwrq4MH5eMJzkB6FVtyTJ+lvSama8htUEwERVURujsI=,20170309,0,0,0,0,2,2,505.0
IKVJ/rGgrxNYBBzj0ZZE3VKZn+GILlhal6WDRA0uhsg=,20170313,16,5,4,0,48,68,13846.207
lwtNuv5B1iO83ZJ3V8FGGh6jfTFvaabPfWvtCOM0FP8=,20170304,5,1,0,2,26,27,7452.78
P5ERbSZzTQRN3fTKtx2FdcpPd+7APtFpnzpZTUFX9pc=,20170308,11,3,3,5,14,24,5102.35
OQ4o2QPBYsn3ywUBcGUAmeMXm+MbPyDuzTJsQ4RmD0Q=,20170323,6,1,2,2,16,20,5356.269
Y0cOXRgXJ1elZCgaQZIPE/drognZy5A8DW6e2jKxUQo=,20170308,2,0,1,0,10,13,2521.502
VlQL+zIkmhGaZBqJ7aXulRRSNqEdWut86mbRDsKM8G4=,20170326,3,0,2,1,45,45,11766.034
/gBHHjQEBDVaidSbX3JTtN2KVqsDCjC5diuNSQrM+FA=,20170312,7,1,1,1,41,39,12257.852
jPcdB7MR59uKlhT9OpgcybwcJ5xpDH5xUZCKJsCjuaY=,20170309,1,1,0,0,23,24,5781.809
0r91y78RQ5orRzKQQfF5JSL2hz7plwbcOBTuWoQD2XE=,20170313,0,0,0,0,27,18,6813.429
Q+ucKTFQVxW3EpSl0asmJP094ELplXjuB0RROlrZ+wU=,20170309,2,1,0,2,17,20,4611.493
jpg6+tDLrXfG2O2WG8J3+CU16orpxLoEYLO6i+Uhz18=,20170319,0,0,0,0,12,1,2548.992
CyXNc/Cstkcw+S5jYCC072giDG1BCostC8A9Bq9YxV0=,20170318,0,0,0,1,1,1,404.557
65QjhAIccHB2KFkDVjdepQv6n3zzQtRFUqj60lUu0jw=,20170306,1,1,0,1,32,7,7200.452
i8g4lJTm+RyF4ESMoj7v1yfoTE/kMgiVpidria74Q8M=,20170328,5,0,2,2,57,35,15532.425
dvyE1fJ7t+bcgqdg2s8ELERj9S9uPkGsbQheBfSBraY=,20170325,4,0,1,0,5,7,1257.466
y7KIiVaTc/TqXHilBuyYrfW1PgB55pCC+43K/xZxMNo=,20170309,2,0,1,0,11,14,2854.016
tppd5C/4lBdlXlUhHZPhHtLj5NjJT7yDiyeRSeMogpQ=,20170317,3,0,1,0,9,13,2136.428
/2iNv1pWMu4GA72fPIfX65I2ARx9fGEtiSc/iwu4MD0=,20170307,10,1,1,2,57,60,14973.415
QuSptdCp/EK0vA4pMAlsXkVSw6omnxV5fRyGiwOHOWE=,20170323,37,19,1,6,102,89,30519.292
Q9Zf19WfvRcRnRurKAAlOemNU7ejgubZdg1S+It1g5c=,20170312,5,3,1,0,2,6,919.537
Appzn7Ngx+BkuyZESikDJ5lzF9TSu82vr1qExOrPjxw=,20170321,0,0,0,1,20,20,4701.014
mi5udDHq543pd7qvGV4UknUHTL8j2Jh9j58etXsT24E=,20170306,0,0,0,1,66,67,13945.0
StahmbUOVklbcFVM5VhAr3AUDDNIJF+v+w895yMHSEc=,20170310,2,2,0,1,4,9,1566.77
S40fj7Thc8WNw/ubdeQc6Zmhth/jwry6zedTrcB/opI=,20170326,3,0,0,1,14,17,3543.678
0PEtqCRBxGhS26YJKvzOppLsclXpmbbGxN8zJtbxSTg=,20170307,16,0,0,0,13,26,2842.741
5RxU3lUpfWKWStYhwnhg1t4ZIHQE2fYAQrjrVdY8t78=,20170308,0,0,0,0,39,39,7179.75
a/H2ZBgvmZkV445lRYhrmSFINDwcoCTR79igCNM7fN8=,20170322,27,0,3,1,86,45,21836.567
aJNIk8tx2FPdWG0Uzw4LuyEiKFzsXjQroWIBk8LQONU=,20170309,3,1,1,1,21,18,5553.639
Y9Jn8NcKcBJvTOIVO/F+XzHOaCrCBDzyDiKK0xAhcZ0=,20170324,0,0,0,1,24,25,5818.743
B+OQqQls0rULKc6DRU1la5FZZuEHJHmHiT2UY1XwkXQ=,20170321,16,2,1,6,36,41,9517.183
